clean_text,polarity,subjectivity,location
Why letting CIA Brennan Clapper et al challenge release IG Report redactions Haven ’ Americans…,0,0,Little River SC
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,East Texas
Now ever Congress must protect whistleblowers bravely come forward shed light upon abuses power and…,0.6,0.85,Lake Balmorhea TX
Now ever Congress must protect whistleblowers bravely come forward shed light upon abuses power and…,0.6,0.85,Las Vegas/Los Angeles
Brennan Clapper one person flip regarding coup We know,0,0,
Now ever Congress must protect whistleblowers bravely come forward shed light upon abuses powe…,0.6,0.85,New York & Washington D.C.
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,🏔HighRockyNews RT for planet)
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,AnnMarie1 on Parler
`` Knowing women people color stand step-one ensuring progress '' said WICT President amp CEO Maria Brennan a…,0,0,
nothing concerned Rudy n't House vote 'IMPEACHMENT INQUIRY This des…,0,0,United States
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,🏔HighRockyNews RT for planet)
…,0,0,"East, England"
There menial jobs menial attitudes William J. Brennan Jr,0,0,"Nashville, TN"
Brennan Clapper one person flip regarding coup We know,0,0,
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,🏔HighRockyNews RT for planet)
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,Tennessee
…,0,0,"Prescott, AZ"
Happy birthday Can ’ wait see everyone ’ hard work pay Sunday k,0.254166667,0.770833333,
nothing concerned Rudy n't House vote 'IMPEACHMENT INQUIRY This des…,0,0,
Casey ’ General Stores Announces Convenience Restaurant Industry Veteran Tom Brennan Join Company Chief M…,0.025,0.25,"New York, NY"
Brennan Clapper one person flip regarding coup We know,0,0,"Keller, TX"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Chattanooga, TN"
Brennan Clapper one person flip regarding coup We know,0,0,
How far pushed start ignore laws Comey Brennan broke flaunt How long un…,0.025,0.7,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,🏔HighRockyNews RT for planet)
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,United States
Other characters listed film credits played actors -Ali Soufan regime Qatar's…,-0.125,0.375,
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,Deep South
I ’ gon na headass horseman Halloween,0,0,Louisiana
james aubrey loves food dork helps brennan booth gets trouble carries around gummy bea…,-0.2,0.2,
Ex CIA Brennan investigated justice department,0,0,
Watch Brennan,0,0,United States
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,Deep South
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,People's Republic of Maryland
Casey ’ General Stores Announces Convenience Restaurant Industry Veteran Tom Brennan Join Company Chief M…,0.025,0.25,Worldwide
Brennan Clapper one person flip regarding coup We know,0,0,"Q Mountain, AZ"
Obama Clinton Brennan tried destroy Syria Obama Clinton NATO bombed Libya…,-0.2,0,California 
We country DEMS ABOVE THE LAW GOP senate ALL…,0,0.1,"Realville, USA"
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,"Detroit, MI"
Brennan Muslim Brotherhood sleeper/spy,0,0,
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,Deep South
Brennan Clapper one person flip regarding coup We know,0,0,"New Hampshire, USA"
Lucas Brennan vs. Jacob Landin added Bellator prelims Oklahoma …,0,0,"Toronto, Ontario"
Brennan Clapper one person flip regarding coup We know,0,0,
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,
“ I hope may help inspire young people know place film television industry If I c…,0.1,0.4,Cymru
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,"Texas, USA"
Brennan Clapper one person flip regarding coup We know,0,0,
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,Deep South
How far pushed start ignore laws Comey Brennan broke flaunt How long un…,0.025,0.7,#BORNFREE
It would imply Brennan learned project NSA foreign spying possibly fr…,-0.0625,0.5625,
We country DEMS ABOVE THE LAW GOP sen…,0,0.1,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,"Western Mountains, NC. USA."
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,Deep South
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,"Milford, OH"
Lucas Brennan vs. Jacob Landin added Bellator prelims Oklahoma,0,0,"Oklahoma, USA"
Was medical conference Wyoming Aug attended Bill Clinton a…,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,United States
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,Location: All Around You.
Today class I cover school segregation much summarized graph black students segregated scho…,0.016666667,0.316666667,"Washington, DC"
How far pushed start ignore laws Comey Brennan broke flaunt How long un…,0.025,0.7,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,STAND-BY
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,"Milford, OH"
How far pushed start ignore laws Comey Brennan broke flaunt How long un…,0.025,0.7,United States
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,"Colorado, USA"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,"Texas, USA"
Was medical conference Wyoming Aug attended Bill Clinton a…,0,0,"Vienna, WV"
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,"Milford, OH"
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,"Milford, OH"
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,
nothing concerned Rudy n't House vote 'IMPEACHMENT INQUIRY This des…,0,0,"Texas, USA-Ohio USA"
Brennan Clapper one person flip regarding coup We know,0,0,
The NCAA record passing touchdowns single season Colt Brennan Hawaii Tua currently …,-0.035714286,0.307142857,"Birmingham, AL"
He 's party calling u shit said would v2,-0.2,0.8,Scotland
Ex CIA Brennan investigated justice department,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Milford, OH"
We thrilled welcome Jane Brennan back Gate co-pro It been…,0.466666667,0.533333333,"Wexford, Ireland"
Brennan Clapper one person flip regarding coup We know,0,0,PA Witness Protection Program
Brennan Clapper one person flip regarding coup We know,0,0,"Coronado, CA"
Brennan Clapper one person flip regarding coup We know,0,0,
Then n't read posts elaining If Pelosi calls official record vot…,0,0,"Florida, USA"
Brennan Clapper one person flip regarding coup We know,0,0,Here
Ex CIA Brennan investigated justice department,0,0,"Florida, USA"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,Deep in the ♥ of TEXAS
Nah This entire horror Syria ’ even happening Obama Brennan McCa…,0,0.625,
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,"Indiana, USA"
I said shit try get chall ’ still dodging Brennan I give trying,-0.2,0.8,
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,"San Diego, CA"
…,0,0,Suffolk VA
The entire Ukraine hoax Brennan 's fingerprints,0,0.625,"Winter Haven,FL"
Why letting CIA Brennan Clapper et al challenge release IG Report redactions Haven ’ Americans…,0,0,"Louisiana, USA"
Ex CIA Brennan investigated justice department,0,0,"Battlefield, MO"
Today bid farewell friend colleague Brig.Gen Philip Brennan 🇮🇪 Representat…,0,0,"Asturias, Principado de Asturias"
No girl Attack /99 Strength /99 Defence /99 Ranged /99 Prayer /99 Magic /99 Runecraft /99 Hitpoi…,0.5,1,"Broomfield, CO"
LeBron James `` man thought '' writes columnist Christine Brennan,0,0,ALABAMA
Why letting CIA Brennan Clapper et al challenge release IG Report redactions Haven ’ Americans…,0,0,"Wyoming, USA"
Me baseball,0,0,"Washington, DC"
Brennan Clapper one person flip regarding coup We know,0,0,"Arizona, USA"
What heck What Creepy Joe letting slip Dirty politics I 'm thinking JFK Freudian slip …,-0.55,0.9,"Kentucky, USA"
Ex CIA Brennan investigated justice department,0,0,"Aurora, MO"
Brennan Clapper one person flip regarding coup We know,0,0,
…,0,0,"Maryland, USA"
Brennan Clapper one person flip regarding coup We know,0,0,
…,0,0,"Athens, GA"
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,
What heck What Creepy Joe letting slip Dirty politics I 'm thinking JFK Freudian slip …,-0.55,0.9,USA
Thanks Lexi,0.2,0.2,"Thornaby on Tees, England"
Brennan Clapper one person flip regarding coup We know,0,0,
“ I hope may help inspire young people know place film television industry…,0.1,0.4,Cymru / Wales
Opinion LeBron James stance China uproar weakens voice issues,0,0,"Birmingham, Alabama"
“ I hope may help inspire young people know place film television industry…,0.1,0.4,Cymru / Wales
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Barrie, Ontario"
`` Knowing women people color stand step-one ensuring progress '' said WICT President amp CEO Maria Brennan a…,0,0,"Washington, DC"
Why letting CIA Brennan Clapper et al challenge release IG Report redactions Haven ’ Americans…,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
…,0,0,"Buenos Aires, Argentina"
Ex CIA Brennan investigated justice department,0,0,United States
Brennan Clapper one person flip regarding coup We know,0,0,
…,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,"Florida, USA"
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,United States
Gina Haspel CIA Chief Needs To Be Held Accountable TREASON Working With John Brennan Oust Duly Elected President Trump …,0,0,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,BaconLand
Ex CIA Brennan investigated justice department,0,0, USA
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Ex CIA Brennan investigated justice department,0,0,Eugene Or.
We thrilled welcome Jane Brennan back Gate co-pro It been…,0.466666667,0.533333333,"Dublin, Ireland"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,United States
Brennan Clapper one person flip regarding coup We know,0,0,
Boys ️ Norfolk Collegiate Walsingham Brennan Chatman Jackson Arnold Nick Howlett scored Oaks,0,0,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,"Norman, Oklahoma"
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,
…,0,0,On the farm with my animals.
Brennan clapper suicide watch,0,0,"Summerville, SC"
`` No one law '' ... Except Biden And Obama And Clinton And Comey And Omar And Tlaib.…,0,0,
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,
Obama Clinton Brennan tried destroy Syria Obama Clinton NATO bombed Libya…,-0.2,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"California, USA"
Brennan Clapper one person flip regarding coup We know,0,0,"Summerville, SC"
Fact Any argument becomes stronger persuasive add phrase “ dude ”,0,0,Chicago
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,
Ex CIA Brennan investigated justice department,0,0,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,USA 🇺🇸
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,United States
Brennan Clapper one person flip regarding coup We know,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,Midwest
Will never happen Nancy knows Republicans get interview Obama Comey Clapper …,0,0,New Hampshire
Ex CIA Brennan investigated justice department,0,0,"San Francisco, CA"
Brennan ’ Super Sweet Party Oct Oct :00 pm :00 Enjoy complimentary light bites Brennan ’ s…,0.356666667,0.603333333,"Glendale, MO"
Brennan Clapper one person flip regarding coup We know,0,0,United States
Was medical conference Wyoming Aug attended Bill Clinton a…,0,0,
That ’ get scum bag cheater haha,-0.05,0.35,Scotland
The Greens Brennan Wauters running Lib 's PPC 's Al Rowdah CPC 's .…,0,0,"Vancouver, B.C."
Ex CIA Brennan investigated justice department,0,0,The Great USA
Division TOTW places Galaxy boys LB Jordan Aspis CB Zac Rose shock CM Dan Brennan LW Jorda…,0.6,0.95,
Brennan needs behind bars,-0.4,0.7,
Woo Brennan Riz story Amazing And still getting artists,0.6,0.9,"East, England"
Brennan Clapper one person flip regarding coup We know,0,0,
…,0,0,"Seaview, UK"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
T.J. Brennan recently played th pro game milestone made meaningful 's playing close home → ht…,0.033333333,0.383333333,Connecticut
Justice Department Question Brennan ‘ Spygate ’ Inquiry via,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,France
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,United States
Let ’ chall Jazy inv team,0,0,Scotland
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,Narnia
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Marietta, GA"
Brennan Clapper one person flip regarding coup We know,0,0,
Justice Department Question Brennan ‘ Spygate ’ Inquiry,0,0,"Atlanta, GA"
